elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1179,10609,9,250,8,8,31,275,9,145,23,6,indoor
1212,10904,9,250,9,9,32,286,9,145,23,6,indoor
1204,10836,9,250,9,9,32,285,9,145,23,6,indoor
1192,10732,9,250,9,9,31,282,9,145,23,6,indoor
1191,10721,9,250,9,9,31,281,9,145,23,6,indoor
1169,10521,9,250,9,9,31,276,9,145,23,6,indoor
1151,10359,9,250,9,8,30,273,9,145,23,6,indoor
1139,10253,9,250,9,8,30,271,9,145,23,6,indoor
1136,10227,9,250,9,8,30,272,9,145,23,6,indoor
1120,10084,9,250,9,8,30,268,9,145,23,6,indoor
1120,10079,9,250,9,8,30,267,9,145,23,6,indoor
1095,9853,9,250,9,8,29,260,9,145,23,6,indoor
1095,9859,9,250,9,8,29,260,9,145,23,6,indoor
1106,9953,9,250,9,8,29,262,8,145,23,6,indoor
1092,9831,9,250,9,8,29,259,8,145,23,6,indoor
1088,9796,9,250,8,7,29,257,7,145,23,6,indoor
1071,9637,9,250,8,7,28,253,7,145,23,6,indoor
1057,9513,9,250,8,7,28,248,7,145,23,6,indoor
1032,9291,9,250,8,7,27,243,7,145,23,6,indoor
1006,9054,9,250,8,7,26,236,7,145,23,6,indoor
972,8752,9,250,8,7,25,227,7,145,23,6,indoor
1054,8436,8,222,7,7,26,210,7,145,23,6,indoor
1029,8233,8,222,7,7,26,205,7,145,23,6,indoor
1123,7858,7,194,7,7,26,184,7,145,23,8,indoor
970,7764,8,222,7,7,24,191,0,381,62,13,indoor
752,9781,13,222,8,7,17,223,5,381,62,13,indoor
729,9471,13,222,8,7,17,215,5,381,62,14,indoor
770,9237,12,194,8,7,17,200,5,381,62,17,indoor
962,6735,7,194,7,6,22,157,0,381,62,19,indoor
751,9015,12,194,8,6,16,195,5,381,62,19,indoor
736,8827,12,194,8,6,16,190,5,381,62,22,indoor
909,6365,7,194,7,5,21,148,7,381,62,26,indoor
909,6365,7,194,7,5,21,148,7,381,62,26,indoor
909,6365,7,194,7,5,21,148,7,145,23,12,indoor
920,6443,7,194,7,5,21,149,7,145,23,12,indoor
976,6835,7,194,7,6,22,157,7,145,23,12,indoor
1042,7295,7,194,7,6,24,168,7,145,23,12,indoor
1046,7325,7,194,7,7,24,169,7,145,23,12,indoor
1053,7368,7,194,7,7,24,170,7,145,23,12,indoor
1112,7781,7,194,7,7,25,177,7,145,23,12,indoor
1128,7898,7,194,7,7,26,182,7,145,23,12,indoor
1017,8133,8,222,7,7,25,197,7,145,23,8,indoor
