elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1231,9851,8,222,8,8,30,244,8,101,16,8,outdoor
1250,9996,8,222,8,8,31,248,8,101,16,8,outdoor
1266,10129,8,222,8,8,31,251,8,101,16,8,outdoor
1266,10129,8,222,8,8,31,251,8,102,16,8,outdoor
1264,10115,8,222,8,8,31,250,8,102,16,8,outdoor
1258,10060,8,222,8,8,31,250,8,102,16,8,outdoor
1245,9959,8,222,8,8,31,247,8,102,16,8,outdoor
1253,10023,8,222,8,8,31,249,8,102,16,8,outdoor
1255,10042,8,222,8,8,31,249,8,102,16,8,outdoor
1254,10032,8,222,8,8,31,248,8,103,17,8,outdoor
1255,10039,8,222,8,8,31,249,8,103,17,8,outdoor
1237,9894,8,222,8,8,31,248,8,103,17,8,outdoor
1251,10009,8,222,8,8,31,250,8,103,17,8,outdoor
1223,9782,8,222,8,8,31,246,8,103,17,8,outdoor
1240,9923,8,222,8,8,31,248,8,104,17,8,outdoor
1225,9801,8,222,8,8,31,246,8,104,17,8,outdoor
1220,9759,8,222,8,8,31,249,8,104,17,8,outdoor
1214,9715,8,222,8,8,31,248,8,104,17,6,outdoor
1195,9558,8,222,8,8,31,245,8,104,17,6,outdoor
1205,9642,8,222,8,8,32,255,8,104,17,6,outdoor
1201,9605,8,222,8,8,32,254,8,105,17,6,outdoor
1184,9469,8,222,8,8,31,251,8,105,17,6,outdoor
1174,9392,8,222,8,8,31,248,8,105,17,6,outdoor
1170,9357,8,222,8,8,31,247,8,105,17,8,outdoor
1191,9528,8,222,8,6,31,248,8,106,17,8,outdoor
1192,9533,8,222,8,6,31,247,8,106,17,8,outdoor
1214,9712,8,222,8,6,31,248,8,106,17,8,outdoor
1195,9562,8,222,8,6,30,243,7,107,17,8,outdoor
1198,9588,8,222,8,6,30,243,7,107,17,8,outdoor
1200,9602,8,222,8,6,31,245,7,107,17,8,outdoor
1202,9615,8,222,8,6,31,246,7,107,17,8,outdoor
1191,9529,8,222,7,6,30,244,8,107,17,8,outdoor
1181,9446,8,222,7,6,30,242,8,107,17,8,outdoor
1183,9462,8,222,7,6,30,241,8,107,17,8,outdoor
1170,9360,8,222,7,6,30,240,8,108,17,8,outdoor
1163,9301,8,222,7,6,30,240,7,108,17,8,outdoor
1163,9301,8,222,7,6,30,240,7,108,17,8,outdoor
1151,9206,8,222,7,6,30,240,7,108,17,8,outdoor
1142,9136,8,222,7,6,30,239,7,108,17,12,outdoor
1135,9081,8,222,7,6,30,239,7,108,17,12,outdoor
1168,9345,8,222,7,6,31,246,7,109,18,12,outdoor
1150,9204,8,222,7,6,30,244,7,109,18,12,outdoor
1148,9180,8,222,7,7,30,243,7,109,18,12,outdoor
1137,9097,8,222,7,7,30,241,7,109,18,12,outdoor
1128,9023,8,222,7,7,30,241,7,109,18,12,outdoor
1125,8997,8,222,7,7,30,241,7,109,18,12,outdoor
1137,9095,8,222,7,7,30,241,7,109,18,12,outdoor
1153,9226,8,222,7,7,30,243,8,109,18,12,outdoor
1202,9614,8,222,7,7,31,249,8,109,18,12,outdoor
1264,10114,8,222,7,7,32,256,8,109,18,8,outdoor
1293,10343,8,222,7,7,32,258,8,110,18,8,outdoor
1281,10249,8,222,7,7,32,255,8,110,18,8,outdoor
1298,10382,8,222,8,7,32,259,8,110,18,8,outdoor
1309,10469,8,222,8,7,32,260,8,110,18,8,outdoor
1309,10469,8,222,8,7,32,260,8,110,18,8,outdoor
1279,10233,8,222,8,7,32,256,8,110,18,8,outdoor
1289,10311,8,222,8,7,33,263,8,110,18,8,outdoor
1298,10382,8,222,8,7,33,264,8,110,18,8,outdoor
1295,10360,8,222,8,7,33,264,8,110,18,8,outdoor
1303,10425,8,222,8,7,33,267,8,111,18,8,outdoor
1287,10297,8,222,8,7,33,264,8,111,18,6,outdoor
1291,10327,8,222,8,7,33,266,8,111,18,6,outdoor
1275,10199,8,222,8,7,33,266,8,111,18,6,outdoor
1270,10158,8,222,8,7,33,263,8,111,18,6,outdoor
1276,10210,8,222,8,7,33,264,8,111,18,6,outdoor
1292,10332,8,222,8,7,34,269,8,111,18,6,outdoor
1281,10248,8,222,8,7,33,267,8,111,18,8,outdoor
1288,10308,8,222,8,7,33,267,8,111,18,8,outdoor
1282,10252,8,222,8,7,33,265,8,111,18,8,outdoor
1312,10499,8,222,8,8,34,268,8,111,18,8,outdoor
1318,10545,8,194,8,8,34,273,8,111,18,8,outdoor
1308,10466,8,194,8,8,34,270,8,111,18,8,outdoor
